             x               y
       0.312082        0.89407
       0.110233        0.74279
        0.99939       0.274392
       0.292764       0.273141
      0.0279244       0.769189
       0.748711      0.0397351
         0.4597       0.874691
       0.442671        0.28779
       0.641743        0.80221
       0.483413       0.963073
       0.420606        0.45967
       0.304025       0.796136
      0.0152593        0.45848
       0.766015        0.61504
       0.203925        0.17719
      0.0935698       0.167455
       0.982147       0.412976
      0.0441603       0.234382
       0.347392       0.652242
       0.221564       0.315561
        0.36729       0.491653
       0.937773       0.668844
       0.186804       0.240822
       0.530015       0.984039
       0.131535       0.237861
       0.539232       0.472823
       0.562853       0.909055
       0.655934       0.656178
       0.641072       0.103793
       0.839778       0.629994
        0.65334       0.736747
       0.519669      0.0904874
      0.0620136       0.266884
       0.279794       0.901028
       0.930143      0.0466933
       0.938292       0.480575
       0.879971      0.0711386
       0.424879       0.796289
       0.241157       0.158361
       0.363567       0.240364
       0.544481      0.0936003
       0.766503       0.173345
      0.0175176       0.766778
       0.745567       0.414319
       0.238655        0.83581
       0.647786       0.459792
       0.605457        0.94644
       0.520768       0.712485
       0.773675      0.0400098
       0.314402       0.500748
        0.72338       0.780389
       0.725394       0.170751
       0.608203        0.63094
      0.0902127      0.0316477
      0.0439467        0.61388
       0.233619       0.436018
       0.993133       0.281747
       0.678121       0.775872
        0.90112       0.933531
       0.121036       0.676229
       0.240883       0.605823
       0.585803       0.167211
       0.121982       0.870968
       0.152715       0.115635
       0.120212       0.972869
       0.676595       0.697897
       0.984222        0.33195
       0.396588       0.194891
       0.375439       0.950621
       0.845149       0.890866
       0.297525       0.750175
        0.96176       0.356334
       0.371197       0.370952
       0.818293       0.897732
       0.611255        0.46617
       0.861751       0.453902
       0.861873      0.0215155
      0.0807825       0.721244
       0.546037       0.731285
     0.00268563       0.788537
       0.886135       0.962127
       0.926145      0.0629292
       0.250954       0.336467
       0.296884       0.768151
       0.786462       0.465896
       0.632282       0.796014
       0.985595       0.866329
       0.900723       0.192969
       0.353801       0.586016
       0.762474       0.062685
       0.826991       0.577868
       0.578204       0.165532
      0.0969268       0.346904
       0.591052       0.997101
       0.501816       0.904569
       0.189123       0.625904
       0.637043       0.560778
       0.654134      0.0727561
       0.343211       0.585162
       0.302469       0.511826
       0.227241       0.268868
        0.42552      0.0754418
       0.372967       0.417615
       0.934538        0.54387
       0.397259       0.808069
       0.117344       0.700644
       0.508469       0.637959
       0.412275        0.63564
       0.722739        0.50206
       0.606037       0.776269
       0.894833       0.924314
       0.361675       0.928831
       0.719901       0.978057
       0.482864       0.110385
       0.361797      0.0255745
       0.820856       0.453475
       0.865047       0.107822
       0.229957       0.963836
     0.00579852       0.015656
         0.4785       0.413129
       0.739067       0.574419
       0.520859       0.147771
       0.897183       0.172124
      0.0371105       0.094821
       0.297098       0.063448
       0.646535       0.746544
       0.911893       0.480148
       0.701224       0.404523
       0.262856      0.0794092
        0.06592       0.465163
       0.688803       0.761467
       0.790735      0.0269784
       0.648274        0.38728
      0.0819727       0.602008
        0.71157       0.428297
       0.479171       0.211158
       0.398053      0.0787378
       0.642201       0.646535
       0.515793       0.862239
       0.657002       0.180181
       0.159154        0.26371
       0.264504       0.501907
      0.0209662       0.418073
       0.919919        0.16657
       0.175359       0.386639
      0.0881375        0.33256
       0.987548       0.052797
       0.682058      0.0724509
       0.306742       0.168065
      0.0492264        0.03708
       0.598834       0.579577
       0.414289       0.754662
       0.174261       0.170843
       0.181768       0.345592
        0.16831       0.546403
     0.00756859       0.934843
       0.429273        0.99176
      0.0432447       0.542558
       0.971404       0.740257
       0.261208       0.734703
       0.148076      0.0776696
       0.265542       0.814508
       0.202582       0.315897
       0.496048       0.836177
       0.351421        0.16718
       0.230598       0.222449
      0.0574969       0.549821
       0.292886       0.266457
       0.649007       0.356883
       0.871334       0.299844
       0.939909       0.219031
       0.355663       0.808283
       0.009064       0.792779
       0.597278       0.275033
       0.793634       0.605182
       0.499741      0.0349437
       0.652944       0.986755
        0.34547       0.918943
       0.559801       0.123234
       0.765252       0.970763
      0.0744957       0.757958
       0.756218      0.0177007
       0.758751       0.575579
       0.655293       0.375744
       0.184759       0.799158
       0.473769       0.470534
       0.196997      0.0307627
       0.499344       0.656209
       0.581378       0.868191
       0.572283      0.0120548
       0.799463       0.327494
       0.941404        0.39964
       0.943144       0.604358
       0.106449       0.560228
        0.56624       0.203589
        0.55327        0.53502
       0.549547       0.969909
       0.787378       0.188757
       0.654927      0.0497147
       0.573016       0.117893
       0.925443       0.316233
       0.783288       0.725089
       0.587359       0.288461
       0.767998       0.740593
       0.610309      0.0755943
       0.645314       0.972686
       0.581896       0.378216
       0.423353       0.567248
      0.0530107      0.0771813
       0.358348       0.558916
      0.0102542       0.441939
       0.455184        0.99411
       0.631245       0.488784
         0.5168       0.407697
       0.979705       0.521287
       0.648824       0.934629
       0.796014       0.383068
       0.625294       0.837123
      0.0399182       0.455275
       0.022187       0.729667
       0.341258       0.929014
       0.524583       0.282022
      0.0151982       0.384472
       0.314005       0.682546
       0.798364       0.208258
       0.942198       0.641804
       0.961425       0.879574
       0.597156       0.219275
       0.955596       0.656728
        0.16831       0.252907
       0.247932       0.695608
      0.0167547       0.673757
       0.502792        0.13068
       0.856563       0.486618
       0.764885       0.150609
       0.653798       0.697867
       0.800806       0.598529
       0.949644       0.971709
       0.254921       0.129704
       0.513047       0.296548
       0.775994       0.456801
       0.730308       0.441969
       0.770562       0.713981
       0.636647       0.488174
       0.939817       0.471938
       0.997101        0.20896
       0.255837       0.434217
       0.342112       0.589496
       0.533341       0.346507
        0.36491       0.259774
         0.2537       0.150029
       0.585894       0.125889
       0.796838       0.910581
       0.691183       0.979431
       0.737846       0.553697
       0.451369       0.366588
       0.364147       0.938292
        0.62627       0.498703
      0.0697043       0.298929
       0.762413       0.484603
       0.782403       0.589007
       0.289438       0.666829
      0.0807215       0.755028
       0.821436       0.342204
       0.156468       0.474075
      0.0696432       0.648976
       0.279061        0.38551
       0.272805       0.900784
       0.918455        0.34785
       0.551256       0.149144
        0.18189       0.752312
      0.0910978       0.256111
       0.722251        0.42439
       0.564867       0.257546
       0.772301       0.144444
       0.694418       0.298685
       0.463118       0.318705
       0.363018       0.923521
      0.0812708       0.832026
        0.18247       0.998566
       0.422193       0.613269
        0.92114      0.0529191
       0.894986       0.945158
       0.700186       0.315653
       0.535966      0.0492264
       0.363109       0.231147
       0.586444       0.977813
       0.925718       0.735008
       0.790918        0.34315
       0.512162      0.0703452
      0.0728172       0.916776
       0.683859        0.42674
       0.742912       0.628101
       0.566759        0.18244
       0.897427       0.995575
       0.684286      0.0314035
       0.161809       0.520157
        0.90112       0.776605
       0.436598      0.0732749
       0.384808      0.0700095
        0.80108       0.809961
       0.991241       0.881924
        0.23191       0.638569
       0.979797       0.979186
       0.292123       0.778832
       0.465529       0.195135
       0.447127       0.438398
       0.513199       0.771386
       0.164006       0.140446
       0.280679        0.55324
       0.450209       0.732231
         0.1171       0.319987
       0.987915       0.607166
      0.0224616      0.0310678
       0.520371       0.170598
       0.374828        0.26957
       0.646596      0.0813013
       0.331339       0.664205
       0.680166       0.299326
        0.80929       0.570971
       0.729057       0.471786
       0.453444       0.796228
       0.652333       0.688162
       0.496231       0.641377
      0.0499588       0.135289
       0.916288      0.0517289
       0.942137       0.684835
       0.802545       0.149632
       0.294259       0.942839
       0.329417       0.933897
      0.0440382          0.794
        0.24958       0.426313
       0.786645       0.971099
       0.310495       0.046968
       0.774133       0.681021
       0.501358       0.498886
        0.38609       0.818873
       0.535813       0.944151
       0.726737       0.800958
       0.477828       0.751885
       0.505448       0.548448
       0.916105       0.600116
       0.856746       0.652455
       0.593341       0.212012
       0.255898       0.252022
       0.897427       0.508652
        0.18656       0.656575
       0.119633       0.458419
       0.716575       0.243141
       0.886959       0.405499
       0.638142       0.660878
       0.674398        0.15772
       0.328928       0.873012
       0.803644       0.615741
       0.989929      0.0681173
       0.834315       0.224219
       0.416486       0.971953
       0.754021      0.0266427
       0.959014       0.590381
       0.873531        0.60506
       0.829188       0.915891
       0.833155       0.685354
       0.408124       0.627735
       0.626881        0.69039
       0.713004       0.317637
      0.0501419      0.0212409
       0.677694       0.272286
       0.478042       0.348491
       0.404492       0.343394
       0.379223       0.694052
      0.0426954       0.937193
       0.473067       0.585955
        0.45027       0.654073
       0.935209      0.0660726
       0.295022       0.610218
       0.558397       0.832881
       0.751579        0.97174
       0.274514       0.300119
       0.450179       0.733085
       0.944365       0.852901
       0.833796       0.271004
       0.820917      0.0820032
       0.579516       0.705008
       0.593249       0.278451
       0.240944       0.595569
       0.416181       0.968413
       0.767205      0.0118107
        0.83285       0.770959
      0.0553301       0.499374
       0.996033       0.359172
       0.192206       0.979797
      0.0944853       0.805872
       0.541948       0.113163
       0.390759      0.0954009
       0.335429       0.154515
       0.776452      0.0828883
       0.918058       0.835932
       0.251198       0.681784
       0.311686       0.304941
       0.232154       0.561144
       0.247719       0.651234
      0.0993072       0.134312
       0.326701      0.0520951
       0.883633       0.119297
       0.461379      0.0686056
       0.504074       0.453108
       0.259194       0.123142
       0.459578       0.840724
        0.50032       0.690054
       0.382275       0.719901
        0.36784       0.230201
       0.358715       0.923643
       0.586138       0.401288
       0.424268       0.820734
       0.123447       0.574328
       0.138157       0.216346
       0.615497        0.18836
       0.644673       0.793634
       0.165807       0.974303
       0.126621         0.3773
       0.679434       0.578875
      0.0582598       0.801233
       0.385876       0.620655
       0.162664       0.660298
       0.707968       0.708487
       0.480789       0.728538
       0.132633       0.454512
       0.458052       0.324564
       0.239692      0.0122684
       0.454604       0.405408
       0.545335       0.171575
       0.585955       0.670095
       0.316202       0.541215
       0.299539        0.45436
      0.0103763       0.850887
       0.594317       0.697592
       0.501694       0.903439
       0.288705       0.763176
         0.7434       0.208808
       0.244087        0.39375
      0.0274667       0.830836
       0.949248       0.582476
       0.496231       0.478072
       0.372509       0.641408
      0.0615253       0.370281
       0.487991       0.248543
        0.38908       0.911405
        0.38139       0.754631
       0.102969       0.700217
        0.34257       0.530869
       0.867458       0.910611
       0.850429       0.638966
       0.501663       0.571825
       0.856807       0.604785
       0.784143       0.780541
       0.275369       0.576495
       0.102634       0.375683
      0.0817591       0.649159
       0.606342        0.10773
       0.931486       0.636097
      0.0157781       0.833033
       0.701437      0.0691549
       0.747734       0.764733
        0.86169       0.708518
       0.510269       0.312113
      0.0834986       0.343669
      0.0253304        0.53853
       0.989898        0.16654
      0.0340587        0.76986
       0.455153       0.498184
       0.241737       0.384808
       0.359264       0.150182
       0.358501       0.317911
       0.203864       0.202277
       0.891964       0.306711
       0.495529       0.476882
       0.847865        0.41435
        0.30314       0.492447
       0.995544       0.858791
        0.89523       0.176489
       0.853786       0.679922
        0.86343       0.119572
      0.0536821       0.275857
       0.638966       0.651662
       0.234901       0.339518
       0.807642       0.521744
       0.131108       0.226997
       0.129826       0.462752
     0.00134281       0.288583
       0.672201       0.421766
      0.0632038       0.194311
       0.956511       0.738212
      0.0842616       0.784478
        0.53267      0.0499283
       0.788049       0.477004
       0.881649       0.209601
       0.230384       0.762841
      0.0546281       0.991699
       0.803278       0.820154
       0.955138       0.871883
      0.0213935       0.779199
       0.669362       0.660115
       0.748405       0.668661
       0.752342       0.268258
      0.0187384       0.575091
       0.874691       0.393811
       0.111637       0.046205
        0.73751       0.400769
        0.03296       0.269753
       0.660756       0.179388
      0.0619526      0.0590838
       0.751885       0.265145
       0.518265       0.176336
      0.0607013       0.999268
       0.406201      0.0251167
       0.627064      0.0110172
      0.0920438       0.243324
       0.826777       0.804132
        0.67101       0.227638
       0.923338       0.727195
       0.179479       0.121006
       0.230567       0.110782
       0.309885       0.294259
       0.792871       0.851588
       0.783044       0.852962
       0.989349       0.224769
      0.0353404       0.200964
       0.968078        0.20661
       0.376873       0.192145
       0.316477      0.0878323
       0.275765       0.900845
       0.874752       0.659261
       0.926603       0.542772
      0.0973846       0.750908
        0.75753        0.57799
       0.870602        0.40614
      0.0336314       0.526231
       0.190252        0.47145
       0.211951       0.526658
       0.608203       0.883816
       0.204779       0.172887
       0.851772       0.436323
       0.207495       0.654866
       0.523606       0.303781
       0.246864       0.738304
       0.288003       0.109287
       0.106601       0.613483
       0.449416        0.81286
       0.786004       0.144505
        0.33021       0.203833
       0.147862       0.550035
        0.35313       0.278024
       0.912473      0.0468154
        0.23542       0.280679
       0.653035       0.487716
       0.200323       0.696921
       0.949919       0.524796
       0.612476        0.97055
       0.358867       0.329203
       0.943236       0.232704
       0.350139       0.398938
       0.472579        0.82165
       0.874538       0.485611
       0.633564       0.874416
       0.712546       0.171911
       0.405255       0.772546
       0.263222       0.130345
       0.661245       0.722037
       0.928526       0.595172
       0.879055       0.249702
       0.749535      0.0781274
       0.117374       0.896664
       0.451216       0.860073
       0.667257       0.890194
       0.551286       0.288705
       0.282754      0.0756249
       0.689932       0.414594
       0.398785       0.889187
       0.836604       0.996002
       0.240852       0.652791
       0.529649       0.404462
       0.233985       0.972869
       0.805963       0.461776
       0.616474       0.523515
       0.975646        0.73983
       0.665273       0.995941
       0.899228       0.354747
       0.438704       0.494949
       0.922849        0.78637
       0.443068        0.16419
       0.127689       0.754326
       0.129368       0.321085
      0.0505997       0.681967
       0.626423       0.882504
       0.531114       0.779626
       0.616321       0.363048
       0.842128       0.277993
       0.758995       0.226936
       0.759667       0.843379
       0.571612       0.874142
       0.728813       0.705679
       0.169591      0.0430006
        0.78103       0.530686
       0.774865       0.910031
       0.360118       0.567614
       0.398206       0.667928
       0.712455       0.103183
        0.60152       0.863857
       0.997894       0.754082
       0.746574       0.278329
       0.777734       0.627766
       0.636158       0.626545
      0.0358592       0.884518
       0.954131       0.863155
       0.389294        0.73043
       0.410657       0.371807
       0.644368       0.373821
       0.998657       0.820948
       0.355144       0.975402
       0.267708       0.966338
       0.539689       0.123936
      0.0221259       0.182745
       0.211005       0.868862
       0.348827       0.004944
       0.878658       0.840114
       0.381542       0.459853
       0.677236       0.487899
       0.707816        0.47087
       0.278207       0.972289
       0.824549       0.116062
       0.240974        0.73455
       0.548936       0.020661
       0.959899       0.281625
       0.790399       0.665822
       0.863063       0.214423
        0.59035        0.89462
      0.0193793      0.0318003
       0.835658       0.396496
       0.810175       0.740928
       0.552202       0.451674
         0.8211       0.805567
       0.184881       0.716269
       0.611713       0.463851
       0.770013       0.329844
       0.517563       0.945921
       0.406629       0.126621
       0.142064       0.623554
       0.932981       0.231117
       0.694143       0.622669
       0.214026       0.820154
       0.827448       0.929777
       0.947142       0.331797
        0.13834       0.523881
       0.390698       0.903134
       0.977905       0.565386
       0.923795       0.317545
       0.734642       0.172155
       0.841426       0.243171
       0.244514       0.815577
       0.292734      0.0435499
       0.483718       0.866146
       0.767998       0.941923
        0.20127       0.321512
      0.0404675       0.819849
       0.647145       0.246834
       0.970031         0.4326
      0.0522477       0.959471
      0.0736106       0.321146
      0.0169073       0.489059
       0.270577       0.202887
       0.463515       0.344432
       0.707053       0.122318
       0.309977       0.117893
      0.0672018       0.142369
       0.520188       0.959349
        0.27723       0.858394
       0.687643       0.450056
     0.00750755       0.515275
       0.808466        0.90878
       0.880612     0.00967437
        0.40025       0.660207
       0.789972       0.558092
       0.622761       0.297922
       0.236702       0.312052
       0.556749       0.472518
      0.0897855       0.702292
       0.297525       0.236488
       0.676595       0.792047
      0.0189825       0.477004
       0.609607       0.421918
       0.664571       0.467666
       0.255928       0.426862
       0.421552      0.0708945
       0.255318       0.706351
       0.634754       0.621845
       0.993561       0.429823
       0.315989      0.0251167
       0.436903       0.157781
       0.905332      0.0957671
       0.234474       0.160283
       0.440626       0.675649
       0.494064       0.714042
       0.791711       0.556291
        0.13831       0.658956
       0.114872       0.739921
       0.247108       0.996155
       0.184729       0.069277
       0.292581       0.807855
       0.758934       0.758263
       0.672811       0.281014
       0.632557       0.853633
        0.45088       0.115665
       0.538163       0.160222
       0.704978      0.0991241
       0.547685       0.659963
       0.396252       0.127812
       0.132694       0.956175
       0.160375       0.457137
       0.539048       0.774804
       0.929441       0.461623
       0.632099      0.0533769
       0.789605       0.685568
       0.869076       0.649281
       0.982147       0.466445
       0.554552       0.197851
       0.452589       0.911405
       0.035493       0.153111
       0.855373       0.508835
       0.991821        0.54033
        0.41963       0.155828
       0.478835       0.453536
       0.582629       0.882809
       0.878384       0.827937
       0.797082       0.056856
       0.413862        0.51915
       0.418287       0.344798
       0.386242       0.220405
      0.0780663       0.216987
       0.787072       0.248817
       0.450819       0.273934
        0.44438       0.731834
       0.818537       0.175848
       0.358531       0.225684
       0.341044       0.457289
       0.383221       0.296579
       0.437544     0.00778222
       0.908933      0.0959197
       0.185461       0.499741
       0.704184       0.461135
       0.143529       0.544694
       0.571612       0.572802
       0.504593       0.859523
       0.974334       0.700217
       0.984924       0.223518
       0.289621      0.0654622
        0.35609       0.508011
       0.845668       0.358379
      0.0257271       0.558977
       0.397717        0.93289
       0.573199       0.215094
       0.199957       0.216285
       0.646657       0.241188
       0.329447       0.362774
       0.127873       0.459365
       0.418043        0.68218
       0.970641       0.858394
        0.44908       0.875515
       0.619251       0.963073
       0.774438       0.608264
       0.413648       0.244423
     0.00875881       0.452986
       0.886715       0.852412
       0.956908       0.732109
       0.360637       0.451674
       0.230476        0.29255
       0.748375       0.442732
       0.710837       0.743095
       0.966216       0.348491
       0.513077       0.185949
       0.864193       0.648579
       0.609058       0.973785
      0.0802637       0.841884
       0.764306       0.523179
       0.724387      0.0189215
       0.946074       0.716269
       0.299081       0.725272
       0.857906       0.921354
       0.762627       0.397259
       0.757775       0.163762
       0.140843       0.151067
       0.215491       0.478744
       0.594317       0.206793
        0.96588       0.976836
       0.346568       0.728355
        0.51381       0.653584
       0.379986       0.360637
       0.647542       0.474776
       0.305734        0.24546
       0.516556       0.767998
       0.313425        0.79693
       0.429853       0.452254
       0.607318      0.0178533
      0.0314951       0.136845
       0.235023       0.638905
     0.00927763       0.620441
       0.715232         0.8605
       0.992615       0.821802
       0.370128       0.980224
       0.796411       0.673605
       0.769463        0.68569
       0.666829      0.0100711
       0.192145       0.294992
       0.685171       0.980407
       0.511551       0.725669
       0.986328      0.0184027
       0.411023       0.473037
       0.947752       0.900418
       0.335612       0.380261
     0.00549333       0.921995
      0.0864284       0.479904
         0.2537       0.725364
       0.463912       0.689596
       0.482986       0.808283
       0.866024        0.64214
       0.814936       0.245735
        0.24781       0.431715
       0.588549       0.656056
       0.348735        0.55739
       0.654775       0.942045
       0.593463       0.845149
       0.735405       0.839167
       0.573107       0.629597
     0.00283822       0.801233
       0.512589       0.976775
       0.536943       0.255501
       0.630543       0.229133
       0.814539       0.758141
       0.798303       0.654256
       0.889004      0.0809961
       0.403546        0.47795
       0.415265       0.761895
       0.825861      0.0838343
       0.176733       0.148381
        0.42909       0.659749
       0.270455        0.46736
       0.478439      0.0729392
       0.606769        0.95114
       0.886837       0.255074
       0.879696       0.551408
       0.198004       0.877956
       0.664144       0.272439
       0.712333       0.601672
       0.796442         0.6545
       0.160955       0.676534
       0.694327        0.43907
       0.835536       0.179296
       0.772515       0.946928
       0.578967       0.665761
        0.61034       0.200232
        0.54384        0.52028
      0.0275887       0.320292
        0.12476       0.784356
       0.724754       0.231574
        0.97058       0.744316
        0.64388       0.203986
       0.482986      0.0605792
       0.706687       0.264046
       0.707999       0.718833
      0.0854518     0.00650044
      0.0257881       0.584857
       0.663839       0.837764
       0.545946       0.844142
       0.842891        0.18186
       0.613849       0.107364
       0.349528        0.68096
       0.334819       0.463485
       0.202795       0.920988
       0.521928        0.26075
       0.494827       0.713919
       0.973998       0.898282
       0.142338       0.468154
       0.489792       0.407758
       0.265389       0.677816
        0.52504       0.108219
       0.348796      0.0624714
       0.897977       0.113834
       0.843654       0.388653
       0.450117       0.976562
       0.363994       0.504105
      0.0684835       0.244911
       0.135777        0.61623
       0.975127       0.220008
       0.853938       0.345836
       0.690695       0.689993
       0.603778       0.587848
       0.578021       0.924253
       0.003296       0.709433
       0.372021       0.708762
       0.222358       0.117527
       0.602191       0.703696
      0.0349742        0.72692
       0.313822       0.904324
       0.561205         0.3596
       0.994598       0.486953
        0.85464       0.607288
       0.112003       0.820795
       0.991821       0.187872
       0.169073       0.926908
       0.820093       0.327555
       0.683035        0.16599
      0.0195929       0.199316
       0.994842       0.435743
       0.636128       0.949461
       0.314493       0.659169
       0.740928       0.343181
       0.909391       0.845302
       0.373699       0.560656
       0.840999       0.503433
       0.425123       0.174657
       0.157048       0.692038
       0.614795       0.841212
       0.944945       0.483688
       0.221534       0.734092
       0.152287       0.127323
       0.721641       0.255043
       0.582232       0.689077
       0.991577      0.0505387
       0.967803       0.452589
       0.231483       0.866298
        0.53325       0.860775
       0.265633       0.271035
       0.947874       0.279397
       0.375988       0.780694
       0.078341       0.364544
       0.325297       0.414167
       0.446669       0.314646
       0.725852       0.211982
       0.798883       0.788507
       0.410199       0.749229
       0.691641       0.770775
       0.960234       0.173467
       0.502792       0.165654
      0.0502029       0.799982
       0.771599       0.400769
       0.761345       0.794153
       0.275613        0.82165
       0.522355       0.973601
       0.750084       0.158574
       0.834071       0.260323
       0.656026       0.847316
       0.432875       0.814661
       0.903653       0.483963
      0.0502945          0.382
       0.936796       0.196448
       0.424268       0.883908
      0.0851772       0.212897
        0.71865       0.784234
       0.590442       0.408521
     0.00729392       0.262246
       0.212104       0.112583
       0.978881       0.723472
       0.820154       0.956053
       0.518174       0.679647
       0.879757      0.0416578
        0.32139        0.52913
       0.235389       0.217536
       0.200232        0.26899
      0.0995209       0.735405
       0.231971       0.669851
       0.652882       0.074984
        0.41139       0.945067
       0.162267       0.215705
       0.961089        0.44499
       0.022187       0.136631
       0.955901       0.408368
       0.626545       0.826533
       0.418439       0.301035
       0.476669       0.584582
       0.541368       0.774163
       0.431898       0.893765
       0.192724       0.772881
       0.509079       0.647389
       0.361034       0.826228
       0.137089      0.0105289
       0.695914      0.0503555
       0.272591       0.697775
       0.800592       0.895779
       0.283486       0.947447
       0.432814       0.169713
     0.00628681       0.975311
        0.27015        0.36552
       0.883297       0.187384
       0.395795       0.829798
        0.58623        0.93408
       0.161534       0.798456
      0.0326853      0.0861843
       0.584063       0.833583
       0.200995       0.215186
       0.930174       0.691671
        0.65041       0.657399
       0.648396       0.154637
       0.152593       0.244697
       0.301981       0.855464
       0.340739       0.982513
       0.660543       0.628498
       0.782281       0.455947
        0.60567       0.417158
        0.38197       0.246223
     0.00778222       0.268929
       0.521165       0.137486
        0.22956       0.449965
       0.839625       0.396558
        0.41261        0.20954
      0.0661946       0.905637
       0.203772       0.226875
       0.804712       0.430006
      0.0769677       0.270089
       0.680868       0.801996
       0.907102      0.0997345
       0.757042       0.301614
       0.952055       0.147801
       0.620838      0.0163579
       0.899197      0.0029603
      0.0534989        0.46025
       0.132664       0.234016
       0.685049        0.23423
       0.877499       0.582476
       0.541398     0.00869778
       0.376873      0.0553606
        0.89114       0.609516
       0.759239       0.949767
       0.296548       0.488845
       0.750481       0.340251
       0.276528       0.362072
       0.888638      0.0605182
       0.486801       0.291787
       0.396496       0.710318
        0.82403    0.000488296
       0.368755       0.718894
       0.360118       0.693045
       0.429792       0.996765
        0.51265       0.169836
       0.518601        0.20603
       0.358013       0.512711
       0.956603       0.181738
       0.493393       0.123966
       0.455184       0.534288
        0.35371       0.400525
       0.218909       0.965026
       0.390088       0.823603
       0.800531       0.325938
      0.0155339       0.746208
       0.864254       0.954894
       0.725089        0.65865
       0.513596       0.317118
       0.295114       0.214331
       0.339885       0.485061
       0.470046       0.796075
        0.84756       0.486862
      0.0406507       0.904904
       0.412763      0.0557878
       0.721854       0.152409
       0.431562       0.810846
       0.735252       0.137944
       0.813623       0.400433
       0.503189       0.991577
        0.47795       0.640339
        0.36021       0.864315
     0.00683615       0.176702
       0.688498       0.147282
       0.114261       0.706137
       0.383251       0.700217
      0.0848415       0.283212
      0.0545671       0.871029
       0.840144        0.74752
       0.871853       0.587848
       0.787591       0.800806
       0.456648       0.304422
       0.109439       0.765984
       0.731437      0.0802942
       0.647145       0.558947
       0.128788       0.577074
      0.0374157       0.904386
      0.0688192       0.251808
       0.257241       0.327219
       0.109989        0.52913
        0.23249       0.950621
        0.68038       0.232887
       0.667867       0.631703
       0.794824      0.0589618
        0.75341       0.466689
       0.665242       0.370434
       0.904569       0.196234
       0.609149      0.0958586
        0.19129       0.542528
       0.163762      0.0129398
       0.613239       0.009064
       0.811121       0.197607
       0.876644       0.174932
        0.22074       0.920743
       0.829524       0.014069
       0.416639       0.773217
       0.211341       0.271493
       0.773644       0.300913
       0.873348       0.427229
       0.250557        0.93054
       0.125736       0.279427
       0.765862       0.467727
        0.36845       0.677969
       0.121982       0.948912
       0.660695       0.439558
       0.385083       0.127567
       0.387005       0.975738
       0.125523       0.376843
        0.67452       0.665181
       0.426618       0.289224
       0.719016       0.501175
      0.0666524       0.754784
       0.675039      0.0459609
       0.781487       0.799097
       0.266945       0.222755
      0.0128178       0.962462
       0.776727       0.976989
      0.0498672       0.501053
       0.565203       0.337992
       0.969085       0.191839
       0.782586       0.912381
       0.279366      0.0220038
       0.424696       0.339976
       0.678762       0.544725
       0.391278       0.744438
       0.828211       0.181799
       0.702353       0.708731
       0.549577       0.255257
        0.52913        0.80755
       0.353557      0.0283517
       0.195624       0.227546
       0.704031       0.537797
       0.807154       0.506882
       0.924833       0.498032
       0.662099        0.92465
       0.155461       0.059328
       0.103061       0.572558
        0.26194       0.700491
       0.963927        0.63921
       0.108768      0.0373852
        0.26838       0.938414
      0.0986358       0.829157
       0.337382        0.21308
       0.386059       0.962493
       0.960387       0.245827
       0.670766       0.696127
       0.787561       0.307108
        0.97766       0.945891
       0.599109       0.972869
       0.329386       0.892483
       0.607562       0.842433
       0.717612       0.692282
       0.449568       0.187933
       0.279305       0.573351
      0.0233772      0.0669881
      0.0846889       0.097293
       0.828547       0.928922
       0.442305       0.868221
       0.963256       0.246956
       0.128208       0.470382
       0.436781       0.206824
       0.445235       0.915799
       0.952147       0.983123
       0.518509       0.382275
       0.815943       0.634938
       0.733543       0.524461
       0.131382       0.152104
       0.723075         0.1377
       0.930723       0.682608
        0.80929       0.457289
       0.403241       0.473189
       0.307047       0.873135
       0.875698       0.554125
       0.594775       0.342204
       0.700308       0.699271
       0.359233       0.279244
       0.707633        0.69274
       0.920469        0.20719
       0.380047       0.433515
      0.0427259        0.94879
       0.402234       0.909391
       0.138462        0.64037
        0.74456       0.570788
        0.27076       0.349101
       0.936399       0.136845
       0.860897       0.575182
       0.684744       0.363903
       0.507462       0.419813
       0.495041       0.808435
       0.822871       0.700644
       0.450117       0.115146
       0.693625       0.795557
        0.80343       0.861965
       0.870998       0.496353
        0.54326        0.49263
       0.297555       0.653462
       0.583789       0.368694
       0.076693       0.892727
        0.73928       0.471725
       0.490799        0.18598
        0.13773       0.787255
       0.974395       0.556169
       0.230415       0.901517
       0.448866       0.698538
      0.0530717       0.842463
        0.92468       0.799188
       0.895596       0.696036
       0.777154       0.332011
      0.0359203      0.0292062
       0.602832       0.115513
       0.694876       0.650868
      0.0616169       0.410566
       0.867702       0.741661
       0.611957       0.340434
       0.189001       0.884487
       0.544572       0.414289
       0.487167      0.0266427
        0.22132       0.435682
       0.184057       0.904599
       0.925504       0.576739
       0.197455       0.963073
        0.22956       0.899808
       0.500839        0.29957
       0.286813       0.107639
       0.998199       0.665517
       0.953093       0.803278
        0.86935      0.0549944
       0.144658      0.0407117
      0.0422681       0.913236
       0.339183       0.448531
       0.948576       0.494827
       0.624683       0.706107
       0.218299       0.404096
       0.204474       0.655354
       0.470779       0.848018
        0.76278       0.828059
       0.857173       0.633412
       0.598163       0.670736
       0.511185       0.439711
       0.930876       0.247719
        0.56444       0.397961
       0.290139       0.704337
       0.882382       0.507981
       0.387829        0.27073
        0.17716       0.924711
       0.384564      0.0883816
